Part;TimeStep [s];Steps;DTsMin;PartRuntime [s];NpSave;NpSim;NpNew;NpOut;NctSim;NpAlloc [X];NctAlloc [X];SimRuntime [s];NpbSim;NpfSim;NpNormal;NpOutPos;NpOutRho;NpOutMov;DtMin [s];DtMax [s];MemCPU [MiB];MemGPU [MiB];MemGPU_Cells [MiB];NpAlloc;NctAlloc
54;0.2700416348699488;75;0;0.296631;330,040;330,040;0;0;15,750;1.000388;3.268571;14.979919;87,979;242,061;330,040;0;0;0;6.061389732129653e-05;7.521475825155264e-05;28.382492;62.784546;0.785561;330,168;51,480
55;0.27504898687918;69;0;0.220869;330,040;330,040;0;0;15,750;1.000388;3.268571;15.208925;87,979;242,061;330,040;0;0;0;6.356113564879856e-05;7.723373840942753e-05;28.382492;62.784546;0.785561;330,168;51,480
56;0.2800352621499047;70;0;0.207921;330,040;330,040;0;0;15,750;1.000388;3.268571;15.425293;87,979;242,061;330,040;0;0;0;6.290000347636398e-05;7.692104886147814e-05;28.382492;62.784546;0.785561;330,168;51,480
57;0.2850326405714743;67;0;0.203265;330,040;330,040;0;0;16,380;1.000388;3.142857;15.637168;87,979;242,061;330,040;0;0;0;7.072801083288166e-05;7.826868067879987e-05;28.382492;62.784546;0.785561;330,168;51,480
58;0.2900112159447242;65;0;0.195074;330,040;330,040;0;0;16,380;1.000388;3.142857;15.842206;87,979;242,061;330,040;0;0;0;7.372057861358613e-05;7.918539833306276e-05;28.382492;62.784546;0.785561;330,168;51,480
59;0.2950268063037858;66;0;0.198874;330,040;330,040;0;0;16,380;1.000388;3.142857;16.049220;87,979;242,061;330,040;0;0;0;7.276672201317081e-05;7.834194115199691e-05;28.382492;62.784546;0.785561;330,168;51,480
60;0.3000407872305964;78;0;0.233528;330,040;330,040;0;0;16,380;1.000388;3.142857;16.291111;87,979;242,061;330,040;0;0;0;5.839722786324354e-05;0.0000775661814691672;28.382492;62.784546;0.785561;330,168;51,480
61;0.3050390692961576;73;0;0.227901;330,040;330,040;0;0;17,010;1.000388;3.026455;16.538723;87,979;242,061;330,040;0;0;0;6.057562740822171e-05;0.0000786747517955821;28.382492;62.784546;0.785561;330,168;51,480
62;0.3100492693806839;78;0;0.238775;330,040;330,040;0;0;17,010;1.000388;3.026455;16.785866;87,979;242,061;330,040;0;0;0;0.0000532870009539271;7.762866668010217e-05;28.382492;62.784546;0.785561;330,168;51,480
63;0.3150357925604574;70;0;0.294746;330,040;330,040;0;0;17,010;1.000388;3.026455;17.089545;87,979;242,061;330,040;0;0;0;6.420319320708646e-05;7.814304737334785e-05;28.382492;62.784546;0.785561;330,168;51,480
64;0.3200313375977736;94;0;0.300256;330,040;330,040;0;0;17,010;1.000388;3.026455;17.398468;87,979;242,061;330,040;0;0;0;4.683483427775709e-05;6.399012399553606e-05;28.382492;62.784546;0.785561;330,168;51,480
65;0.3250157985254792;88;0;0.262658;330,040;330,040;0;0;17,640;1.000388;2.918367;17.668969;87,979;242,061;330,040;0;0;0;4.830738699690666e-05;6.334137260801866e-05;28.382492;62.784546;0.785561;330,168;51,480
66;0.330031172377133;72;0;0.215195;330,040;330,040;0;0;17,640;1.000388;2.918367;17.891989;87,979;242,061;330,040;0;0;0;5.983286234712935e-05;7.719823867953347e-05;28.382492;62.784546;0.785561;330,168;51,480
67;0.3350724914989343;80;0;0.241173;330,040;330,040;0;0;17,640;1.000388;2.918367;18.140914;87,979;242,061;330,040;0;0;0;4.650363242917657e-05;7.876430681112912e-05;28.382492;62.784546;0.785561;330,168;51,480
68;0.3400134739880062;71;0;0.217237;330,040;330,040;0;0;19,320;1.000388;2.664596;18.365755;87,979;242,061;330,040;0;0;0;6.073535415908632e-05;7.743362337921399e-05;28.382492;62.784546;0.785561;330,168;51,480
69;0.3450355164180719;74;0;0.223638;330,040;330,040;0;0;19,320;1.000388;2.664596;18.596870;87,979;242,061;330,040;0;0;0;5.983188447762619e-05;7.204270928698528e-05;28.382492;62.784546;0.785561;330,168;51,480
70;0.3500644315327013;68;0;0.203216;330,040;330,040;0;0;20,010;1.000388;2.572714;18.807111;87,979;242,061;330,040;0;0;0;0.0000706574442750814;0.0000781606381684475;28.382492;62.784546;0.785561;330,168;51,480
71;0.3550490143026117;65;0;0.197185;330,040;330,040;0;0;20,010;1.000388;2.572714;19.011576;87,979;242,061;330,040;0;0;0;7.053739832305968e-05;7.991151472123132e-05;28.382492;62.784546;0.785561;330,168;51,480
72;0.3600006844106078;66;0;0.315058;330,040;330,040;0;0;20,010;1.000388;2.572714;19.333749;87,979;242,061;330,040;0;0;0;7.083347306027486e-05;7.873371897013727e-05;28.382492;62.784546;0.785561;330,168;51,480
73;0.3650588005363144;67;0;0.198315;330,040;330,040;0;0;20,010;1.000388;2.572714;19.539774;87,979;242,061;330,040;0;0;0;7.023089277239785e-05;8.046397791153242e-05;28.382492;62.784546;0.785561;330,168;51,480
74;0.3700134471456582;66;0;0.200508;330,040;330,040;0;0;20,010;1.000388;2.572714;19.747957;87,979;242,061;330,040;0;0;0;0.000071754749300212;7.835212037857333e-05;28.382492;62.784546;0.785561;330,168;51,480
