TimeStep [s],Np,Nbound,Nfixed,Nmoving,Nfloat,Nfluid
0.800017,29286,0,0,0,0,29286

Pos.x [m],Pos.y [m],Pos.z [m],Zone,Idp,Vel.x [m/s],Vel.y [m/s],Vel.z [m/s],Rhop [kg/m^3],Mass [kg],Press [Pa],Type,Mk,
  7.5410783E-01,  3.1130919E-01,  3.8817373E-01,0,25015,  2.3132702E-03, -6.6177701E-03,  6.0271448E-03,  1.0006679E+03,  1.5625000E-02,  1.4443700E+03,3,1,
  8.1220704E-01,  2.9612124E-01,  3.8396314E-01,0,26993,  3.4022491E-02,  3.7140646E-03, -3.3313997E-02,  1.0008884E+03,  1.5625000E-02,  1.9225227E+03,3,1,
  7.6848984E-01,  2.8615400E-01,  3.8622653E-01,0,25659,  1.7150411E-02, -2.3334185E-02, -1.1543004E-02,  1.0009027E+03,  1.5625000E-02,  1.9535126E+03,3,1,
  8.1228626E-01,  3.1283510E-01,  3.3193290E-01,0,27014,  1.4368158E-02, -1.8212628E-02, -1.6408671E-02,  1.0010292E+03,  1.5625000E-02,  2.2280347E+03,3,1,
  7.7465302E-01,  3.1324539E-01,  3.9031264E-01,0,25682,  3.5439849E-02, -6.1045350E-03, -2.5163990E-02,  1.0006803E+03,  1.5625000E-02,  1.4712186E+03,3,1,
  8.3813375E-01,  2.3977745E-01,  3.3104154E-01,0,27612,  3.4986977E-02, -3.9464753E-02, -3.3190842E-03,  1.0010579E+03,  1.5625000E-02,  2.2904673E+03,3,1,
  8.2886773E-01,  2.6417524E-01,  3.3133432E-01,0,27635,  4.6216347E-03, -1.2824160E-02, -3.2472115E-02,  1.0010603E+03,  1.5625000E-02,  2.2956372E+03,3,1,
  8.3730352E-01,  2.9210266E-01,  3.3261874E-01,0,27658,  3.4261845E-02, -2.5120655E-02, -4.1716378E-02,  1.0010215E+03,  1.5625000E-02,  2.2113350E+03,3,1,
  8.6451608E-01,  2.3733199E-01,  3.3055180E-01,0,28279,  3.5785835E-02, -5.4801017E-02, -7.4075758E-03,  1.0010958E+03,  1.5625000E-02,  2.3726665E+03,3,1,
  8.5623485E-01,  2.6425236E-01,  3.3077931E-01,0,28302, -3.1458249E-03, -3.7545459E-03, -4.0565729E-02,  1.0010721E+03,  1.5625000E-02,  2.3213560E+03,3,1,
  8.6200172E-01,  2.9091153E-01,  3.3282238E-01,0,28325,  2.9538002E-02, -3.7145101E-02, -3.8491383E-02,  1.0011179E+03,  1.5625000E-02,  2.4206687E+03,3,1,
  8.8903600E-01,  2.3970105E-01,  3.3024457E-01,0,28946,  4.8121590E-02, -5.5439945E-02, -4.4923211E-03,  1.0011212E+03,  1.5625000E-02,  2.4279626E+03,3,1,
  8.8199323E-01,  2.6721522E-01,  3.3122423E-01,0,28969,  1.0994025E-02,  6.2866095E-03, -3.3671524E-02,  1.0010372E+03,  1.5625000E-02,  2.2455305E+03,3,1,
  8.8677794E-01,  2.9474163E-01,  3.3237353E-01,0,28992,  2.6236393E-02, -2.1476215E-02, -3.1025883E-02,  1.0010927E+03,  1.5625000E-02,  2.3659043E+03,3,1,
  9.0777469E-01,  2.6710385E-01,  3.3014613E-01,0,29636,  1.4382861E-02,  4.0558618E-03, -2.5704443E-02,  1.0010244E+03,  1.5625000E-02,  2.2176965E+03,3,1,
  8.8453865E-01,  2.4362977E-01,  3.5280648E-01,0,28947,  3.2160260E-02, -2.2559803E-02, -3.7932057E-02,  1.0010329E+03,  1.5625000E-02,  2.2361199E+03,3,1,
  8.5954446E-01,  2.4220090E-01,  3.5321566E-01,0,28280,  2.7812334E-02, -1.9066170E-02, -4.8056554E-02,  1.0009352E+03,  1.5625000E-02,  2.0239781E+03,3,1,
  9.0735477E-01,  2.6834914E-01,  3.5399485E-01,0,29637,  1.2310573E-02, -1.6225684E-02, -2.9810410E-02,  1.0009241E+03,  1.5625000E-02,  2.0000024E+03,3,1,
  8.3257800E-01,  2.4382806E-01,  3.5365030E-01,0,27613,  8.3425837E-03, -6.6829831E-03, -5.2474495E-02,  1.0009500E+03,  1.5625000E-02,  2.0560366E+03,3,1,
  8.8175023E-01,  2.6946929E-01,  3.5541838E-01,0,28970,  2.0611733E-02, -5.5701411E-03, -2.4254326E-02,  1.0009359E+03,  1.5625000E-02,  2.0254353E+03,3,1,
  9.0847784E-01,  2.9603884E-01,  3.5628521E-01,0,29660,  1.6345335E-02,  6.8389013E-04, -3.2445136E-02,  1.0009523E+03,  1.5625000E-02,  2.0612034E+03,3,1,
  8.3161205E-01,  2.6887372E-01,  3.5515445E-01,0,27636,  2.6121341E-02, -4.9345177E-03, -3.7323181E-02,  1.0009909E+03,  1.5625000E-02,  2.1449407E+03,3,1,
  8.5673827E-01,  2.6724195E-01,  3.5546786E-01,0,28303,  1.7204402E-02, -1.8155133E-02, -3.3787772E-02,  1.0009596E+03,  1.5625000E-02,  2.0769688E+03,3,1,
  8.8272625E-01,  2.9705152E-01,  3.5717773E-01,0,28993,  1.6309962E-02,  2.2658645E-03, -2.5302166E-02,  1.0009462E+03,  1.5625000E-02,  2.0479554E+03,3,1,
  8.3313757E-01,  2.9541889E-01,  3.5832781E-01,0,27659,  1.8346926E-02,  3.1222925E-03, -3.6496513E-02,  1.0009394E+03,  1.5625000E-02,  2.0331185E+03,3,1,
  8.5779470E-01,  2.9455629E-01,  3.5784686E-01,0,28326,  1.9109108E-02, -5.8373320E-03, -3.4057401E-02,  1.0009630E+03,  1.5625000E-02,  2.0842556E+03,3,1,
  9.0638781E-01,  2.4519986E-01,  3.7550658E-01,0,29615,  1.5568300E-02, -5.8501805E-03, -3.3891693E-02,  1.0008854E+03,  1.5625000E-02,  1.9160337E+03,3,1,
  8.8165319E-01,  2.4537934E-01,  3.7714332E-01,0,28948,  1.5005923E-02, -5.6853397E-03, -3.1081699E-02,  1.0009059E+03,  1.5625000E-02,  1.9603997E+03,3,1,
  9.0566057E-01,  2.7257776E-01,  3.7705126E-01,0,29638,  1.6939107E-02, -2.0173421E-02, -2.2957226E-02,  1.0008926E+03,  1.5625000E-02,  1.9315281E+03,3,1,
  8.5720366E-01,  2.4407861E-01,  3.7779680E-01,0,28281,  3.0169254E-02, -5.6054038E-03, -2.3240542E-02,  1.0008472E+03,  1.5625000E-02,  1.8331437E+03,3,1,
  8.3318537E-01,  2.4374984E-01,  3.7875420E-01,0,27614,  1.4582297E-02,  9.2112023E-05, -2.9131072E-02,  1.0008559E+03,  1.5625000E-02,  1.8519445E+03,3,1,
  8.8132197E-01,  2.7246848E-01,  3.7746778E-01,0,28971,  1.3379970E-02, -1.6965054E-02, -2.9725119E-02,  1.0008917E+03,  1.5625000E-02,  1.9295415E+03,3,1,
  9.0725267E-01,  2.9726109E-01,  3.8016325E-01,0,29661,  2.2152359E-02,  5.5349367E-03, -2.6133075E-02,  1.0008668E+03,  1.5625000E-02,  1.8755132E+03,3,1,
  8.5675263E-01,  2.7083942E-01,  3.7791142E-01,0,28304,  2.5213087E-02, -1.6205333E-02, -2.6192315E-02,  1.0009099E+03,  1.5625000E-02,  1.9691410E+03,3,1,
  8.3320713E-01,  2.7080858E-01,  3.7942925E-01,0,27637,  1.8394347E-02, -1.3737090E-02, -2.7358674E-02,  1.0009572E+03,  1.5625000E-02,  2.0716694E+03,3,1,
  8.8370013E-01,  2.9726133E-01,  3.8031486E-01,0,28994,  1.8059265E-02,  7.1286187E-03, -4.0772941E-02,  1.0008297E+03,  1.5625000E-02,  1.7951477E+03,3,1,
  8.5933357E-01,  2.9583496E-01,  3.8058645E-01,0,28327,  3.2900754E-02,  1.3938983E-04, -3.5666708E-02,  1.0008481E+03,  1.5625000E-02,  1.8351296E+03,3,1,
  8.3609957E-01,  2.9600233E-01,  3.8284928E-01,0,27660,  1.7912500E-02, -2.7904804E-03, -3.5699904E-02,  1.0008790E+03,  1.5625000E-02,  1.9019967E+03,3,1,
  9.0359414E-01,  2.4935102E-01,  3.9965105E-01,0,29616,  2.4142319E-02,  9.2828367E-03, -4.1200995E-02,  1.0007618E+03,  1.5625000E-02,  1.6479675E+03,3,1,
  8.7839061E-01,  2.4994205E-01,  4.0093225E-01,0,28949,  5.4454966E-03,  6.5113581E-03, -5.2267883E-02,  1.0007447E+03,  1.5625000E-02,  1.6107848E+03,3,1,
  8.5431755E-01,  2.4907105E-01,  4.0275678E-01,0,28282,  1.9639734E-02,  4.6020215E-03, -5.7903610E-02,  1.0006764E+03,  1.5625000E-02,  1.4627538E+03,3,1,
  9.1012907E-01,  2.4253742E-01,  3.5124773E-01,0,29614,  2.0278057E-02, -2.4175648E-02, -4.2452913E-02,  1.0010231E+03,  1.5625000E-02,  2.2149133E+03,3,1,
  9.1161931E-01,  2.9428670E-01,  3.3159205E-01,0,29659,  3.7853140E-02, -1.7761691E-02, -2.1468658E-02,  1.0010926E+03,  1.5625000E-02,  2.3657715E+03,3,1,
  9.1289586E-01,  2.3942877E-01,  3.2858714E-01,0,29613,  3.4574997E-02, -4.5179356E-02, -1.0498035E-02,  1.0011116E+03,  1.5625000E-02,  2.4071426E+03,3,1,
  9.3797183E-01,  2.4039936E-01,  3.2615703E-01,0,30280,  3.5058592E-02, -3.1674296E-02, -2.2838915E-02,  1.0011214E+03,  1.5625000E-02,  2.4283604E+03,3,1,
  9.3361568E-01,  2.6728302E-01,  3.2759482E-01,0,30303,  4.1694054E-03, -2.0036981E-03, -3.1355515E-02,  1.0010641E+03,  1.5625000E-02,  2.3038564E+03,3,1,
  9.3650621E-01,  2.9417968E-01,  3.2956401E-01,0,30326,  2.1489572E-02, -1.1289186E-02, -2.6030306E-02,  1.0010793E+03,  1.5625000E-02,  2.3370002E+03,3,1,
  9.6454757E-01,  2.4007869E-01,  3.2370254E-01,0,30947,  2.8005566E-02, -2.1806780E-02, -3.5471383E-02,  1.0011206E+03,  1.5625000E-02,  2.4266365E+03,3,1,
  9.6079546E-01,  2.6702157E-01,  3.2527703E-01,0,30970,  1.5916100E-02, -9.3549239E-03, -4.5918260E-02,  1.0011036E+03,  1.5625000E-02,  2.3897715E+03,3,1,
  9.6310133E-01,  2.9397377E-01,  3.2795829E-01,0,30993,  3.1256940E-02, -9.7567299E-03, -3.9922345E-02,  1.0010735E+03,  1.5625000E-02,  2.3244053E+03,3,1,
  9.9191034E-01,  2.3944344E-01,  3.2131389E-01,0,31614,  4.9031261E-02, -2.2460470E-02, -2.3288509E-02,  1.0011526E+03,  1.5625000E-02,  2.4961328E+03,3,1,
  9.8868722E-01,  2.6611590E-01,  3.2376143E-01,0,31637,  2.0366030E-02, -2.2257939E-02, -2.8150132E-02,  1.0010719E+03,  1.5625000E-02,  2.3208257E+03,3,1,
  9.8960745E-01,  2.9343167E-01,  3.2631278E-01,0,31660,  3.0054830E-02, -5.0637615E-04, -2.2061832E-02,  1.0010722E+03,  1.5625000E-02,  2.3214885E+03,3,1,
  9.8830557E-01,  2.4182278E-01,  3.4278560E-01,0,31615,  3.7828464E-02, -3.3963358E-03, -4.0585157E-02,  1.0010343E+03,  1.5625000E-02,  2.2391685E+03,3,1,
  9.8593563E-01,  2.6743108E-01,  3.4516370E-01,0,31638,  1.6221205E-02, -3.1554107E-02, -2.6545160E-02,  1.0010401E+03,  1.5625000E-02,  2.2517605E+03,3,1,
  9.6171767E-01,  2.4251370E-01,  3.4546113E-01,0,30948,  3.1436916E-02, -6.3190032E-03, -4.4748336E-02,  1.0010271E+03,  1.5625000E-02,  2.2235283E+03,3,1,
  9.8645097E-01,  2.9444513E-01,  3.4763187E-01,0,31661,  3.0692505E-02, -1.6588097E-03, -2.3586141E-02,  1.0010411E+03,  1.5625000E-02,  2.2538813E+03,3,1,
  9.3623054E-01,  2.4289313E-01,  3.4899423E-01,0,30281,  3.3174392E-02, -1.7146451E-02, -3.6493406E-02,  1.0010152E+03,  1.5625000E-02,  2.1976838E+03,3,1,
  9.5891714E-01,  2.6809141E-01,  3.4829924E-01,0,30971,  1.6863137E-02, -2.1622470E-02, -2.9593859E-02,  1.0010106E+03,  1.5625000E-02,  2.1876118E+03,3,1,
  9.5961988E-01,  2.9526988E-01,  3.5096467E-01,0,30994,  1.9262506E-02, -3.0615693E-03, -2.2202833E-02,  1.0009662E+03,  1.5625000E-02,  2.0914102E+03,3,1,
  9.3357843E-01,  2.6853123E-01,  3.5178965E-01,0,30304,  1.8216852E-02, -1.6519096E-02, -2.7050676E-02,  1.0009756E+03,  1.5625000E-02,  2.1118145E+03,3,1,
  9.3462849E-01,  2.9569903E-01,  3.5443541E-01,0,30327,  2.7354239E-02, -5.1606528E-04, -2.6806988E-02,  1.0009984E+03,  1.5625000E-02,  2.1612400E+03,3,1,
  9.8406565E-01,  2.4380916E-01,  3.6455998E-01,0,31616,  3.1229783E-02, -5.8939494E-03, -4.3947656E-02,  1.0009540E+03,  1.5625000E-02,  2.0647803E+03,3,1,
  9.8273969E-01,  2.7177650E-01,  3.6711460E-01,0,31639,  1.9943995E-02, -2.1088703E-02, -6.1354175E-02,  1.0009155E+03,  1.5625000E-02,  1.9811938E+03,3,1,
  9.5821631E-01,  2.4470130E-01,  3.6834130E-01,0,30949,  2.3280505E-02, -3.1679638E-03, -3.5621468E-02,  1.0009181E+03,  1.5625000E-02,  1.9868893E+03,3,1,
  9.8276901E-01,  2.9819080E-01,  3.7087753E-01,0,31662,  2.5518330E-02,  3.5778724E-03, -5.5899996E-02,  1.0008641E+03,  1.5625000E-02,  1.8696870E+03,3,1,
  9.5676142E-01,  2.7210507E-01,  3.7081906E-01,0,30972,  1.8227363E-02, -2.5648119E-02, -4.8492353E-02,  1.0008994E+03,  1.5625000E-02,  1.9462284E+03,3,1,
  9.3110156E-01,  2.4523436E-01,  3.7183285E-01,0,30282,  3.5204425E-02, -8.5525019E-03, -3.1456456E-02,  1.0009023E+03,  1.5625000E-02,  1.9527180E+03,3,1,
  9.5681757E-01,  2.9763529E-01,  3.7474248E-01,0,30995,  1.5298770E-02,  3.9041636E-03, -4.1237399E-02,  1.0008407E+03,  1.5625000E-02,  1.8189774E+03,3,1,
  9.2978609E-01,  2.7279344E-01,  3.7367338E-01,0,30305,  2.4326719E-02, -2.0091223E-02, -2.7151059E-02,  1.0009133E+03,  1.5625000E-02,  1.9765581E+03,3,1,
  9.3037194E-01,  2.9790705E-01,  3.7617937E-01,0,30328,  2.6168045E-02,  5.9816381E-03, -2.8447552E-02,  1.0009244E+03,  1.5625000E-02,  2.0005322E+03,3,1,
  9.8087424E-01,  2.4804603E-01,  3.8743272E-01,0,31617,  4.7206528E-02, -4.3735751E-03, -5.0327089E-02,  1.0008741E+03,  1.5625000E-02,  1.8914031E+03,3,1,
  9.5396835E-01,  2.4898870E-01,  3.9093140E-01,0,30950,  1.1729735E-02,  1.6540566E-03, -6.3852526E-02,  1.0007810E+03,  1.5625000E-02,  1.6895212E+03,3,1,
  9.7981334E-01,  2.7405548E-01,  3.9133513E-01,0,31640,  4.5162540E-02, -7.5860540E-03, -2.8263679E-02,  1.0008565E+03,  1.5625000E-02,  1.8532686E+03,3,1,
  9.7931170E-01,  2.9914561E-01,  3.9570937E-01,0,31663,  4.4016045E-02, -9.4480878E-03, -8.5307695E-03,  1.0008265E+03,  1.5625000E-02,  1.7882638E+03,3,1,
  9.5374244E-01,  2.7484477E-01,  3.9494887E-01,0,30973,  1.4002779E-02, -8.8797632E-04, -5.7953078E-02,  1.0007615E+03,  1.5625000E-02,  1.6473058E+03,3,1,
  9.2765325E-01,  2.4877076E-01,  3.9479944E-01,0,30283,  6.7045600E-03,  6.6231331E-03, -5.8204807E-02,  1.0007798E+03,  1.5625000E-02,  1.6868744E+03,3,1,
  9.5309931E-01,  2.9947415E-01,  3.9990994E-01,0,30996,  1.8977394E-02, -3.0108043E-03, -3.4562215E-02,  1.0007689E+03,  1.5625000E-02,  1.6633180E+03,3,1,
  9.2706311E-01,  2.7539453E-01,  3.9933944E-01,0,30306, -4.3339296E-03, -4.0770959E-04, -5.9928723E-02,  1.0007806E+03,  1.5625000E-02,  1.6887272E+03,3,1,
  1.0201366E+00,  2.3754871E-01,  3.1955868E-01,0,32281,  2.7069267E-02, -2.3014212E-02, -3.7980206E-02,  1.0012147E+03,  1.5625000E-02,  2.6311853E+03,3,1,
  1.0163280E+00,  2.6392683E-01,  3.2167286E-01,0,32304,  2.5784476E-02, -2.0994216E-02, -2.4537116E-02,  1.0011415E+03,  1.5625000E-02,  2.4719934E+03,3,1,
  1.0159367E+00,  2.9158822E-01,  3.2345489E-01,0,32327,  3.7299201E-02, -1.5518805E-02, -1.5217658E-02,  1.0011324E+03,  1.5625000E-02,  2.4522319E+03,3,1,
  1.0497334E+00,  2.3695783E-01,  3.1902295E-01,0,32948,  4.8147611E-02, -3.0969586E-02, -2.7788715E-02,  1.0010839E+03,  1.5625000E-02,  2.3468115E+03,3,1,
  1.0447217E+00,  2.6439449E-01,  3.2076529E-01,0,32971,  2.2718206E-02, -2.3449803E-02, -3.9192464E-02,  1.0010490E+03,  1.5625000E-02,  2.2711133E+03,3,1,
  1.0439923E+00,  2.9275542E-01,  3.2295403E-01,0,32994,  1.5801119E-02, -8.8074068E-03, -4.2309094E-02,  1.0011077E+03,  1.5625000E-02,  2.3986560E+03,3,1,
  1.0790440E+00,  2.3388103E-01,  3.2431284E-01,0,33615,  5.4841340E-02, -3.3258777E-02, -6.9727087E-03,  1.0011226E+03,  1.5625000E-02,  2.4310127E+03,3,1,
  1.0720696E+00,  2.6119390E-01,  3.2352635E-01,0,33638,  5.2423153E-02,  4.7377930E-03, -7.8649055E-03,  1.0011833E+03,  1.5625000E-02,  2.5628569E+03,3,1,
  1.0734166E+00,  2.8847808E-01,  3.2451802E-01,0,33661,  9.5139712E-02, -3.2920111E-02,  2.6489206E-02,  1.0012331E+03,  1.5625000E-02,  2.6711270E+03,3,1,
  1.0747714E+00,  2.3532124E-01,  3.4338352E-01,0,33616,  2.3261260E-02, -2.4892949E-02,  2.1673586E-02,  1.0008994E+03,  1.5625000E-02,  1.9462284E+03,3,1,
  1.0663896E+00,  2.6414853E-01,  3.4247890E-01,0,33639, -5.4906840E-03,  5.3939796E-03,  1.8254561E-02,  1.0010951E+03,  1.5625000E-02,  2.3712080E+03,3,1,
  1.0692626E+00,  2.9183349E-01,  3.4202048E-01,0,33662,  6.9025569E-02, -1.1158403E-02,  1.6583314E-02,  1.0011461E+03,  1.5625000E-02,  2.4820735E+03,3,1,
  1.0464017E+00,  2.4049510E-01,  3.4087837E-01,0,32949,  5.1368155E-02, -1.4918691E-02, -1.6293479E-02,  1.0010594E+03,  1.5625000E-02,  2.2937812E+03,3,1,
  1.0168608E+00,  2.4010062E-01,  3.4009656E-01,0,32282,  3.1084305E-02, -1.2037873E-02, -6.0927879E-02,  1.0009982E+03,  1.5625000E-02,  2.1608423E+03,3,1,
  1.0423285E+00,  2.6702294E-01,  3.4258306E-01,0,32972,  3.2121722E-02, -1.5715931E-02, -2.1636350E-02,  1.0010253E+03,  1.5625000E-02,  2.2196846E+03,3,1,
  1.0426105E+00,  2.9495248E-01,  3.4428412E-01,0,32995,  2.8076567E-02, -1.3165417E-02, -2.8497290E-02,  1.0009987E+03,  1.5625000E-02,  2.1619026E+03,3,1,
  1.0137217E+00,  2.6554829E-01,  3.4240940E-01,0,32305,  2.5114410E-02, -1.9245949E-02, -4.6975829E-02,  1.0010305E+03,  1.5625000E-02,  2.2308181E+03,3,1,
  1.0136592E+00,  2.9283363E-01,  3.4435749E-01,0,32328,  3.4895282E-02, -1.8028025E-02, -3.8228285E-02,  1.0010891E+03,  1.5625000E-02,  2.3580813E+03,3,1,
  1.0708522E+00,  2.3919348E-01,  3.6177218E-01,0,33617, -2.2386093E-02, -9.0584708E-03,  2.8354023E-03,  1.0007066E+03,  1.5625000E-02,  1.5282292E+03,3,1,
  1.0662825E+00,  2.6516867E-01,  3.6225498E-01,0,33640, -1.4381350E-02, -1.6126566E-02, -2.3010205E-02,  1.0008917E+03,  1.5625000E-02,  1.9295415E+03,3,1,
  1.0638163E+00,  2.9283914E-01,  3.6137521E-01,0,33663,  1.1541913E-02, -1.1847986E-02, -3.6044978E-02,  1.0009484E+03,  1.5625000E-02,  2.0527246E+03,3,1,
  1.0406511E+00,  2.4328187E-01,  3.6122268E-01,0,32950,  9.2944309E-02, -1.4058446E-02,  9.9702668E-04,  1.0010754E+03,  1.5625000E-02,  2.3285151E+03,3,1,
  1.0376467E+00,  2.6929179E-01,  3.6264300E-01,0,32973,  5.5378709E-02, -2.1640178E-02, -2.9201528E-02,  1.0009441E+03,  1.5625000E-02,  2.0433188E+03,3,1,
  1.0131708E+00,  2.4198641E-01,  3.6227766E-01,0,32283,  1.9301733E-02, -2.9781304E-02, -5.2858889E-02,  1.0008336E+03,  1.5625000E-02,  1.8036202E+03,3,1,
  1.0371002E+00,  2.9748860E-01,  3.6428922E-01,0,32996,  2.1805981E-02,  5.6320764E-03, -3.1129390E-02,  1.0008538E+03,  1.5625000E-02,  1.8473104E+03,3,1,
  1.0104983E+00,  2.6986194E-01,  3.6403078E-01,0,32306,  1.9082002E-02, -4.3879193E-03, -7.3585212E-02,  1.0008276E+03,  1.5625000E-02,  1.7906466E+03,3,1,
  1.0093780E+00,  2.9749575E-01,  3.6703956E-01,0,32329,  3.7699148E-02, -7.7482965E-04, -6.2300600E-02,  1.0009140E+03,  1.5625000E-02,  1.9780150E+03,3,1,
  1.0722135E+00,  2.4160063E-01,  3.8287041E-01,0,33618,  5.9084240E-02, -2.7073175E-02,  1.3747629E-02,  1.0005964E+03,  1.5625000E-02,  1.2894005E+03,3,1,
  1.0671123E+00,  2.6873428E-01,  3.8380498E-01,0,33641,  6.7053720E-02, -2.1514043E-02, -1.0024913E-02,  1.0008083E+03,  1.5625000E-02,  1.7486841E+03,3,1,
  1.0644009E+00,  2.9429564E-01,  3.8401452E-01,0,33664,  7.7629454E-02, -2.4011614E-02, -4.3417886E-02,  1.0008504E+03,  1.5625000E-02,  1.8400283E+03,3,1,
  1.0335826E+00,  2.4571067E-01,  3.8041517E-01,0,32951,  5.7096690E-02, -1.2813586E-02, -3.2137133E-02,  1.0010698E+03,  1.5625000E-02,  2.3163181E+03,3,1,
  1.0317378E+00,  2.7101523E-01,  3.8307902E-01,0,32974,  2.6421506E-02, -2.8479237E-02, -3.6992826E-02,  1.0009014E+03,  1.5625000E-02,  1.9507313E+03,3,1,
  1.0066686E+00,  2.4664317E-01,  3.8257894E-01,0,32284,  8.0471421E-03, -2.3302304E-02, -4.5511883E-02,  1.0008172E+03,  1.5625000E-02,  1.7680101E+03,3,1,
  1.0306739E+00,  2.9767954E-01,  3.8527316E-01,0,32997, -1.7237723E-02,  5.4545603E-03, -5.6303661E-02,  1.0008102E+03,  1.5625000E-02,  1.7527875E+03,3,1,
  1.0051723E+00,  2.7237788E-01,  3.8573760E-01,0,32307,  1.5333029E-03, -5.1633930E-03, -3.6130857E-02,  1.0008304E+03,  1.5625000E-02,  1.7967362E+03,3,1,
  1.0041764E+00,  2.9843485E-01,  3.8860106E-01,0,32330,  2.4841122E-02, -3.8748933E-03, -1.8518141E-02,  1.0009017E+03,  1.5625000E-02,  1.9512611E+03,3,1,
  1.0570875E+00,  2.4744451E-01,  3.9524332E-01,0,33619, -1.7922990E-02, -2.0705078E-02, -2.4235886E-02,  1.0008775E+03,  1.5625000E-02,  1.8988186E+03,3,1,
  1.0571847E+00,  2.7309051E-01,  3.9858887E-01,0,33642,  3.7893187E-02, -2.7919050E-02,  2.1094376E-02,  1.0009370E+03,  1.5625000E-02,  2.0279521E+03,3,1,
  1.0549791E+00,  2.9989761E-01,  4.0041947E-01,0,33665,  3.9390851E-02, -9.0211825E-03, -2.2368287E-03,  1.0008131E+03,  1.5625000E-02,  1.7591412E+03,3,1,
  1.0749484E+00,  3.1627202E-01,  3.2518661E-01,0,33684,  8.5765794E-02, -1.7650425E-02,  4.4912603E-03,  1.0010077E+03,  1.5625000E-02,  2.1813831E+03,3,1,
  1.1450958E+00,  2.4748039E-01,  3.2097033E-01,0,34946, -7.6221260E-03,  5.4410314E-03,  2.3637834E-01,  1.0000959E+03,  1.5625000E-02,  2.0713300E+02,3,1,
  1.1424035E+00,  3.0504626E-01,  3.2547253E-01,0,35015,  2.5420489E-02, -4.6265788E-02,  1.7057708E-01,  9.9998572E+02,  1.5625000E-02, -3.0822580E+01,3,1,
  1.1478012E+00,  2.9047948E-01,  3.4128541E-01,0,35680, -3.4565993E-02, -2.6882326E-02,  3.7042665E-01,  1.0009441E+03,  1.5625000E-02,  2.0433188E+03,3,1,
  1.1488676E+00,  2.7539724E-01,  3.3654687E-01,0,35635, -3.7960514E-02, -3.1702910E-02,  1.8984610E-01,  1.0008717E+03,  1.5625000E-02,  1.8862388E+03,3,1,
  1.1495898E+00,  2.5227821E-01,  3.4958741E-01,0,35612,  2.0374753E-02, -1.5605612E-01,  2.5560638E-01,  1.0007148E+03,  1.5625000E-02,  1.5460883E+03,3,1,
  1.0859128E+00,  2.9766357E-01,  3.9194801E-01,0,34331,  4.6939533E-02, -2.1026656E-02,  2.1911819E-02,  1.0010096E+03,  1.5625000E-02,  2.1854915E+03,3,1,
  1.1466620E+00,  3.0122405E-01,  3.5255343E-01,0,35658,  2.5802666E-02,  1.0016434E-02,  4.4138321E-01,  1.0009187E+03,  1.5625000E-02,  1.9882139E+03,3,1,
  1.1481363E+00,  2.5452447E-01,  4.0215397E-01,0,35653,  1.5220244E-03, -2.1081504E-01,  6.3977796E-01,  1.0006093E+03,  1.5625000E-02,  1.3172954E+03,3,1,
  1.0932155E+00,  2.7000850E-01,  3.8984191E-01,0,34308,  7.7207208E-02, -8.8845063E-03, -2.4298821E-05,  1.0007432E+03,  1.5625000E-02,  1.6074769E+03,3,1,
  1.0973674E+00,  2.4404347E-01,  3.8898787E-01,0,34285,  1.4753264E-01, -6.2002860E-02,  1.7007187E-02,  1.0009406E+03,  1.5625000E-02,  2.0356354E+03,3,1,
  1.0934306E+00,  2.9766339E-01,  3.6758810E-01,0,34330,  4.3679830E-02, -2.7559388E-02,  2.7705647E-02,  1.0011362E+03,  1.5625000E-02,  2.4604546E+03,3,1,
  1.0945902E+00,  2.7099651E-01,  3.6780155E-01,0,34307,  9.2250101E-02,  7.4811489E-03,  1.6611166E-02,  1.0010063E+03,  1.5625000E-02,  2.1783350E+03,3,1,
  1.0990651E+00,  2.4036449E-01,  3.6897096E-01,0,34284,  1.1085235E-01, -7.7195570E-02,  1.0544510E-01,  1.0012598E+03,  1.5625000E-02,  2.7292556E+03,3,1,
  1.0996178E+00,  2.7018508E-01,  3.4956747E-01,0,34306,  2.2714309E-02,  3.2062996E-02,  6.9797568E-02,  1.0010382E+03,  1.5625000E-02,  2.2476514E+03,3,1,
  1.1013457E+00,  2.9514548E-01,  3.5154358E-01,0,34329,  2.2357251E-02, -5.2530024E-02,  6.4455919E-02,  1.0010408E+03,  1.5625000E-02,  2.2532185E+03,3,1,
  1.1019734E+00,  2.3973922E-01,  3.5048047E-01,0,34283,  9.7915120E-03, -3.7920181E-02,  7.9040885E-02,  1.0011932E+03,  1.5625000E-02,  2.5843491E+03,3,1,
  1.1012264E+00,  2.6622134E-01,  3.3407646E-01,0,34305, -6.7672580E-02, -5.1772380E-03,  2.1561263E-02,  1.0005512E+03,  1.5625000E-02,  1.1915872E+03,3,1,
  1.1098332E+00,  2.9445657E-01,  3.3955610E-01,0,34328,  5.5102203E-02, -4.3395746E-02,  1.1942143E-02,  1.0008080E+03,  1.5625000E-02,  1.7481547E+03,3,1,
  1.1477768E+00,  2.6882446E-01,  3.5287324E-01,0,35613, -3.5294294E-02,  6.1843297E-03,  3.6349568E-01,  1.0008135E+03,  1.5625000E-02,  1.7599354E+03,3,1,
