Pos.x [m];Pos.y [m];Pos.z [m];PartOut;Motive;Idp;Vel.x [m/s];Vel.y [m/s];Vel.z [m/s];Rhop [kg/m^3];
  9.3434632E-02;  8.4577608E-01; -2.1001186E-02;166;1;410685; -5.7491969E-02; -1.8171783E-01; -3.7232138E-02;  9.9859369E+02;
  7.6328808E-01;  8.0819172E-01; -2.1004450E-02;166;1;468524;  7.4186379E-01; -1.7130528E-01; -1.9006102E-01;  9.9882349E+02;
  9.3793310E-02;  8.4453815E-01; -2.1000376E-02;167;1;448290; -1.2681642E-01; -2.8195077E-01; -7.0482090E-02;  9.9857050E+02;
  9.2626974E-02;  8.4402102E-01; -2.1000894E-02;167;1;453627; -2.7358074E-02; -3.5485145E-01; -7.9651751E-02;  9.9860187E+02;
  3.6755958E-01;  4.9525812E-01; -2.1002853E-02;167;1;391915; -8.3477926E-01; -3.6000669E-01; -2.4155301E-01;  9.9861090E+02;
  7.8070557E-01;  8.0623853E-01; -2.1001568E-02;167;1;473497;  1.3246721E-01; -6.6934898E-02; -4.6566904E-02;  9.9802643E+02;
  3.5388428E-01;  4.9556014E-01; -2.1002214E-02;168;1;505256;  6.0530108E-01; -1.2505199E-01; -1.2536559E-01;  9.9784009E+02;
  3.5882220E-01;  4.9627349E-01; -2.1001665E-02;168;1;510558;  3.6146393E-01; -7.1352136E-01; -1.2257136E-01;  9.9777673E+02;
  5.9105957E-01;  2.2258310E-01; -2.1000406E-02;169;1;488554;  7.9035032E-01; -9.1723073E-01; -4.9047668E-02;  9.9844916E+02;
  8.8912672E-01;  7.3436457E-01; -2.1000115E-02;170;1;479067;  2.4247906E-01; -2.2410886E-01; -3.9206982E-02;  9.9888861E+02;
  8.8923973E-01;  7.3332959E-01; -2.1000944E-02;170;1;457621;  1.9421308E-01;  8.6583890E-02; -4.0043134E-02;  9.9898334E+02;
  8.8957512E-01;  7.3362452E-01; -2.1000866E-02;170;1;468376;  2.0066144E-01;  8.0303796E-02; -4.0205572E-02;  9.9889331E+02;
  8.9027071E-01;  7.3380601E-01; -2.1001577E-02;171;1;463028;  2.2522776E-01;  8.6910971E-02; -4.9143091E-02;  9.9887982E+02;
  2.7731842E-01;  1.0210036E+00;  2.6800382E-01;171;1;384977; -2.3655155E-01;  1.0866279E-01; -1.8768290E-01;  9.9970795E+02;
  8.9244169E-01;  7.3247051E-01; -2.1001721E-02;171;1;473555;  2.6351503E-01; -1.1637741E-02; -5.0908957E-02;  9.9899243E+02;
  6.1203074E-01;  7.9479909E-01; -2.1000912E-02;172;1;494779;  4.0280592E-01;  4.4495520E-01; -6.2592581E-02;  9.9850269E+02;
  2.7269366E-01;  1.0210010E+00;  2.6582155E-01;173;1;414915; -9.1992028E-02;  4.2975459E-02; -2.9551587E-01;  9.9939935E+02;
  1.2775661E-01;  1.9134459E-01; -2.1000717E-02;174;1;396602;  3.5199976E-01; -4.1911912E-01; -2.4253996E-01;  9.9868097E+02;
  1.2875301E-01;  1.9040921E-01; -2.1009257E-02;174;1;392069;  3.4673023E-01; -5.1244670E-01; -2.6499626E-01;  9.9866241E+02;
  1.2897383E-01;  1.8993805E-01; -2.1000635E-02;174;1;402045;  3.4611604E-01; -5.4646528E-01; -2.7755857E-01;  9.9847125E+02;
 -2.1000005E-02;  5.8069533E-01;  3.3192988E-02;175;1;377439; -9.3780020E-03; -2.2180256E-02; -9.1064185E-02;  9.9839636E+02;
  4.3248183E-01;  4.3013647E-01; -2.1000272E-02;176;1;499914; -1.6944163E-01;  1.5408860E-01; -3.7940808E-02;  9.9841742E+02;
 -2.1000592E-02;  5.5974185E-01;  1.5721168E-02;177;1;409244; -1.9346718E-02;  1.5887083E-01;  4.3796930E-02;  9.9827222E+02;
  3.2747337E-01;  3.4563005E-01; -2.1008339E-02;177;1;372423; -1.8491362E-01; -4.9395519E-01; -2.3933809E-01;  9.9870526E+02;
 -2.1000806E-02;  5.6182981E-01;  1.5862091E-02;177;1;365452; -3.3750117E-02;  2.2144365E-01;  5.9996270E-02;  9.9832635E+02;
  1.2530304E-01;  1.9931853E-01; -2.1001121E-02;178;1;449912;  1.0139846E-02;  3.5626009E-01; -5.2593093E-02;  9.9752423E+02;
  3.2657197E-01;  3.4152585E-01; -2.1001363E-02;178;1;414325; -2.4060734E-01; -8.0931932E-01; -3.4644467E-01;  9.9843805E+02;
  1.2626696E-01;  2.0122680E-01; -2.1000603E-02;178;1;455205;  1.6415761E-01;  3.9658037E-01; -2.3684144E-02;  9.9873804E+02;
 -2.1000506E-02;  5.7731646E-01;  2.8309040E-02;178;1;387931; -3.2258816E-02; -2.1091297E-01; -2.6103702E-01;  9.9846661E+02;
 -2.1003101E-02;  5.6417751E-01;  1.8667368E-02;179;1;398544; -8.4516242E-02;  3.1774807E-01;  1.9972901E-01;  9.9794873E+02;
 -2.1001615E-02;  4.8185483E-01;  5.7194773E-03;179;1;376724; -8.7098166E-02;  1.0942037E-01; -4.2542154E-01;  9.9844855E+02;
 -2.1000734E-02;  4.8214826E-01;  5.7423897E-03;179;1;398115; -8.4289640E-02;  5.8906745E-02; -3.7310746E-01;  9.9847040E+02;
  2.6691690E-01;  1.0210016E+00;  2.5955817E-01;179;1;454410;  8.0896884E-02;  4.0057138E-02;  2.4684586E-01;  9.9931073E+02;
 -2.1002596E-02;  4.8187077E-01;  3.8798244E-03;179;1;381934; -7.8780226E-02;  3.8963661E-02; -5.2480018E-01;  9.9823785E+02;
  1.6253319E-01;  4.7084016E-01; -2.1002341E-02;180;1;391660;  8.9179069E-02;  5.1140660E-01; -1.7720464E-01;  9.9849554E+02;
  1.6239840E-01;  4.7184175E-01; -2.1008544E-02;181;1;394666;  1.0588732E-01;  6.3185829E-01; -2.3395282E-01;  9.9858533E+02;
  1.6261213E-01;  4.7264037E-01; -2.1008154E-02;181;1;375568;  1.1846892E-01;  6.2997955E-01; -2.5208005E-01;  9.9827045E+02;
  1.6314363E-01;  4.7333184E-01; -2.1002464E-02;181;1;430266;  1.1025536E-01;  6.0975391E-01; -2.5550756E-01;  9.9818896E+02;
  3.7609455E-01;  6.1921340E-01; -2.1000300E-02;182;1;516282; -2.8734219E-01;  3.1216245E-02; -2.7993901E-02;  9.9860217E+02;
  3.1727150E-01;  5.9744138E-01; -2.1001754E-02;182;1;468065;  2.5146240E-01; -2.8486612E-01; -6.4223252E-02;  9.9841821E+02;
  3.1781417E-01;  5.8239794E-01; -2.1000370E-02;183;1;441912;  1.2624742E-01;  6.7290539E-01; -1.0914207E-01;  9.9841376E+02;
  3.1390783E-01;  5.9289885E-01; -2.1000022E-02;183;1;499108;  5.1670678E-02; -3.4915495E-01; -4.6550442E-02;  9.9938507E+02;
  3.1442201E-01;  5.9332460E-01; -2.1004388E-02;183;1;504130;  1.1378039E-01; -4.0480015E-01; -1.1794754E-01;  9.9948328E+02;
  3.7735894E-01;  6.1546761E-01; -2.1000532E-02;183;1;494456;  4.4255886E-02; -1.2673081E-01; -1.5971979E-02;  9.9845844E+02;
  3.7798870E-01;  6.1507082E-01; -2.1000663E-02;185;1;399526;  5.2098174E-02; -1.4472547E-01; -6.1594900E-02;  9.9837378E+02;
  3.7742025E-01;  6.1238593E-01; -2.1002196E-02;185;1;494414;  1.5755367E-01; -8.0724724E-02; -5.9675358E-02;  9.9834698E+02;
  3.8062826E-01;  6.1392123E-01; -2.1000955E-02;185;1;383753; -1.5970241E-01;  4.4093251E-02; -6.7328706E-02;  9.9884277E+02;
  3.7843499E-01;  6.1237586E-01; -2.1000220E-02;186;1;510550;  1.7203343E-01;  3.3992040E-03; -4.0158786E-02;  9.9812177E+02;
  5.9500164E-01;  7.3392862E-01; -2.1000877E-02;186;1;389153;  2.4556974E-01;  1.0097361E-01; -3.2644540E-02;  9.9845776E+02;
  5.9721267E-01;  7.3562860E-01; -2.1001570E-02;186;1;501033;  4.1779989E-01;  2.0224062E-01; -7.3255301E-02;  9.9848663E+02;
  5.9973788E-01;  7.3635036E-01; -2.1002995E-02;187;1;489281;  5.1127368E-01;  2.6419088E-01; -7.6290987E-02;  9.9829956E+02;
  1.3089345E-01;  2.0342688E-01; -2.1001058E-02;187;1;433969; -3.0284649E-01; -3.3201927E-01; -3.4225281E-02;  9.9831580E+02;
  7.8298777E-01;  1.9550464E-01; -2.1004999E-02;187;1;515133;  5.4588825E-01; -5.9985399E-01; -2.7121601E-01;  9.9887299E+02;
  1.8005803E-01;  3.6329126E-01; -2.1000301E-02;187;1;381939;  1.1897174E-01; -3.6569619E-01; -1.4521359E-01;  9.9854474E+02;
  1.9040886E-01;  3.4838918E-01; -2.1003775E-02;187;1;386682; -2.6052547E-01;  2.7493444E-01; -1.3044380E-01;  9.9770148E+02;
  1.7998171E-01;  3.6305732E-01; -2.1000553E-02;187;1;413188;  1.7931536E-01; -3.5994232E-01; -1.2620234E-01;  9.9770258E+02;
  1.8162541E-01;  3.6277786E-01; -2.1004038E-02;187;1;418353;  2.8840378E-01; -6.2147701E-01; -1.3832536E-01;  9.9832959E+02;
  1.8980949E-01;  3.4930009E-01; -2.1002043E-02;187;1;375890; -2.5603923E-01;  3.6178014E-01; -8.6817533E-02;  9.9772736E+02;
  7.8439075E-01;  1.9310443E-01; -2.1007169E-02;187;1;574098;  6.3719928E-01; -7.6589555E-01; -3.8296673E-01;  9.9881909E+02;
  1.8888402E-01;  3.5134828E-01; -2.1001620E-02;188;1;393745; -2.5658041E-01;  3.1003854E-01; -5.0827954E-02;  9.9701843E+02;
  7.9696012E-01;  8.1367451E-01; -2.1001028E-02;188;1;570053;  3.9464258E-02;  1.7814019E-01; -4.5870211E-02;  9.9853058E+02;
  1.8790464E-01;  3.5293880E-01; -2.1000056E-02;188;1;430269; -2.3758495E-01;  3.7390083E-01; -1.2249472E-02;  9.9758832E+02;
  7.9694819E-01;  8.1527984E-01; -2.1000378E-02;188;1;596734; -3.4832645E-02;  5.5314358E-02; -5.8254004E-02;  9.9841058E+02;
  7.9740489E-01;  8.1637132E-01; -2.1001440E-02;188;1;570002;  1.1712284E-01;  1.1251483E-01; -6.7078419E-02;  9.9865546E+02;
  7.9701144E-01;  8.1655961E-01; -2.1002680E-02;188;1;436012;  2.9656151E-02;  2.3335636E-01; -8.6790897E-02;  9.9856244E+02;
  7.4142772E-01;  1.6710161E-01; -2.1000562E-02;189;1;403022; -9.6830942E-02;  4.9253616E-01; -2.1616936E-01;  9.9866516E+02;
  7.4134040E-01;  1.6737384E-01; -2.1002509E-02;189;1;386009; -1.1376841E-01;  5.1428401E-01; -2.2917016E-01;  9.9857782E+02;
  7.4110603E-01;  1.6819566E-01; -2.1009052E-02;189;1;424418; -1.9789077E-01;  5.9316552E-01; -2.5786710E-01;  9.9863123E+02;
  7.4099934E-01;  1.6842787E-01; -2.1006325E-02;189;1;387092; -2.1344317E-01;  6.0731721E-01; -2.7345884E-01;  9.9871094E+02;
  1.2130112E-01;  8.9057809E-01; -2.1001238E-02;190;1;453799;  1.2966411E-01; -1.7820430E-01; -3.6643788E-02;  9.9849634E+02;
  3.9799899E-01;  6.0094833E-01; -2.1002360E-02;190;1;495054;  5.0682709E-02; -9.4364291E-01; -1.0311663E-01;  9.9825403E+02;
  6.0739559E-01;  7.5640190E-01; -2.1000450E-02;193;1;532276; -3.7377393E-01;  8.9241944E-02; -1.1652970E-01;  9.9822711E+02;
  7.9984099E-01;  8.1591403E-01; -2.1009404E-02;193;1;398643; -2.1041432E-01; -5.4491329E-01; -2.6888219E-01;  9.9867389E+02;
  7.9804647E-01;  8.1333333E-01; -2.1004349E-02;193;1;430615; -1.1069436E-01; -4.8946315E-01; -2.4192448E-01;  9.9844110E+02;
  6.0675740E-01;  7.5520527E-01; -2.1003952E-02;193;1;505446; -2.9017633E-01;  2.2583185E-01; -9.9208511E-02;  9.9831860E+02;
 -2.1000948E-02;  3.7729520E-01;  3.8375441E-02;195;1;371194; -4.5002524E-02;  2.2081554E-02;  6.0279839E-02;  9.9856824E+02;
 -2.1002153E-02;  3.7763932E-01;  3.8353249E-02;195;1;387442; -5.6429029E-02;  5.6972258E-02;  1.0620268E-01;  9.9857251E+02;
 -2.1001285E-02;  3.7743405E-01;  3.8848836E-02;195;1;398065; -7.2152838E-02;  3.1875286E-02;  7.9754934E-02;  9.9853204E+02;
 -2.1000689E-02;  3.7740794E-01;  3.8811598E-02;195;1;392672; -7.4757278E-02;  2.1647781E-02;  8.9849934E-02;  9.9851007E+02;
  3.9815676E-01;  6.0412258E-01; -2.1004736E-02;195;1;499864;  1.5095061E-01;  3.1090117E-01; -1.7001288E-01;  9.9859564E+02;
 -2.1001948E-02;  3.7749088E-01;  3.8782574E-02;196;1;376699; -7.4608691E-02;  1.2399615E-02;  1.1457209E-01;  9.9843719E+02;
 -2.1000912E-02;  3.7752998E-01;  3.9352596E-02;196;1;371290; -9.2101574E-02;  3.0489227E-02;  1.6577357E-01;  9.9822693E+02;
  2.9348287E-01;  6.6427028E-01; -2.1000380E-02;200;1;403681; -1.8351486E-01; -9.5822282E-02; -1.1218142E-02;  9.9826562E+02;
  2.9066476E-01;  6.6266733E-01; -2.1001860E-02;202;1;414484; -2.6875070E-01; -1.5579338E-01; -5.8177125E-02;  9.9833044E+02;
  2.8822884E-01;  6.6107076E-01; -2.1000419E-02;202;1;419873; -3.4843308E-01; -2.6585275E-01; -9.4381131E-02;  9.9818658E+02;
  2.8716940E-01;  6.6041970E-01; -2.1002473E-02;203;1;383228; -3.7498590E-01; -2.9538679E-01; -6.3564345E-02;  9.9810999E+02;
  4.1033620E-01;  5.9230775E-01; -2.1000797E-02;204;1;367631; -5.0870389E-01;  2.2020012E-02; -3.4558047E-02;  9.9809161E+02;
  8.5014242E-01;  1.9946723E-01; -2.1000432E-02;206;1;461945;  4.9887565E-01;  8.7067917E-02; -1.3604559E-02;  9.9829468E+02;
  8.5218340E-01;  1.9955020E-01; -2.1000402E-02;207;1;574105;  5.2299815E-01;  6.1869312E-02; -1.8447123E-02;  9.9835181E+02;
  8.5522527E-01;  2.0002887E-01; -2.1000694E-02;207;1;456315;  5.8872575E-01;  3.3435531E-02; -4.2927023E-02;  9.9834290E+02;
  8.5697007E-01;  1.9996850E-01; -2.1001646E-02;207;1;478092;  6.4553428E-01;  8.3599947E-03; -6.2231585E-02;  9.9843951E+02;
  8.5895807E-01;  1.9997062E-01; -2.1000572E-02;208;1;499146;  7.1674526E-01; -2.4850352E-02; -8.8254750E-02;  9.9846472E+02;
  2.5363210E-01;  5.7942516E-01; -2.1000972E-02;210;1;383161;  1.4927009E-01; -2.2617929E-01; -8.0802649E-02;  9.9818463E+02;
  7.2874504E-01;  7.4257475E-01; -2.1000002E-02;212;1;404691;  2.0483622E-01; -4.2482302E-01; -1.4728811E-01;  9.9865155E+02;
  7.3035401E-01;  7.4392760E-01; -2.1004986E-02;212;1;505468;  2.9956234E-01; -1.8796064E-01; -1.3386427E-01;  9.9872003E+02;
  7.2890234E-01;  7.4234742E-01; -2.1001367E-02;212;1;391313;  2.2997020E-01; -4.2756918E-01; -1.5918660E-01;  9.9866168E+02;
  7.3109162E-01;  7.4318254E-01; -2.1004036E-02;213;1;439857;  3.7511995E-01; -3.4198782E-01; -1.9731940E-01;  9.9865137E+02;
  3.0092192E-01; -2.1003038E-02;  2.5439072E-01;213;1;481311;  1.1379626E-01; -9.5522322E-02; -5.7633147E-02;  9.9967969E+02;
 -9.8922914E-03;  4.8569730E-01; -2.1004438E-02;214;1;408029;  1.7888573E-01;  1.1832393E-02; -1.1273222E-01;  9.9861047E+02;
  3.0141202E-01; -2.1002114E-02;  2.5477561E-01;214;1;465266;  1.2413332E-01; -1.1809830E-01; -3.3992823E-02;  9.9954529E+02;
 -9.8689906E-03;  4.8565373E-01; -2.1001155E-02;214;1;398014;  1.5489562E-01;  1.7714968E-02; -1.0506511E-01;  9.9861847E+02;
  3.0228576E-01; -2.1004058E-02;  2.5544298E-01;214;1;443819;  1.6702893E-01; -1.2223851E-01; -1.4374878E-03;  1.0000276E+03;
  3.0197784E-01; -2.1004079E-02;  2.5439444E-01;214;1;492003;  2.0177133E-01; -1.4270975E-01;  1.3185765E-02;  1.0000316E+03;
  3.0336878E-01; -2.1000942E-02;  2.5557676E-01;215;1;486642;  2.1621144E-01; -1.2754807E-01; -4.5417264E-02;  9.9950964E+02;
  9.4185658E-02;  3.5467732E-01; -2.1000011E-02;215;1;370548;  4.9461871E-02; -5.9671726E-02; -4.5881976E-04;  9.9824805E+02;
  7.0074874E-01;  2.9151228E-01; -2.1005528E-02;222;1;407346;  3.9191642E-01; -2.4559596E-01; -1.8129049E-01;  9.9848267E+02;
  7.0176333E-01;  2.9100502E-01; -2.1003254E-02;222;1;505104;  4.3781191E-01; -3.0813375E-01; -1.8519814E-01;  9.9836328E+02;
  7.0254016E-01;  2.9013747E-01; -2.1000244E-02;222;1;365233;  4.8711061E-01; -3.3822471E-01; -1.4506665E-01;  9.9758374E+02;
  2.5019012E-02;  5.7758802E-01; -2.1000020E-02;222;1;366356;  7.8256503E-02;  1.5619402E-02; -6.6817959E-04;  9.9807733E+02;
  2.8534758E-01; -2.1006597E-02;  1.7849152E-01;225;1;374467;  1.5653080E-01; -2.3105395E-01; -6.5371978E-01;  9.9933899E+02;
  2.4553639E-01;  6.1827886E-01; -2.1000022E-02;225;1;409315;  7.7676736E-02; -1.9014961E-01; -2.6731094E-02;  9.9832343E+02;
  2.4584766E-01;  6.1614066E-01; -2.1000970E-02;226;1;393002;  6.9992684E-02; -3.0022702E-01; -5.9813432E-02;  9.9832800E+02;
  2.4867940E-01;  5.9689301E-01; -2.1001846E-02;226;1;393111; -2.1653596E-02;  1.6799387E-01; -6.2601350E-02;  9.9795801E+02;
  2.4628617E-01;  6.1441904E-01; -2.1000026E-02;226;1;425364;  7.4752465E-02; -4.1434595E-01; -8.5652836E-02;  9.9774878E+02;
  6.2429649E-01;  4.7998920E-01; -2.1000024E-02;226;1;396982;  1.4299475E-02; -5.2044224E-02; -1.1177141E-03;  9.9807953E+02;
  4.0614030E-01;  5.7605898E-01; -2.1000415E-02;227;1;457958;  1.0811657E-01;  1.3043849E-01; -1.3856628E-02;  9.9829590E+02;
  4.0350968E-01;  5.7617557E-01; -2.1000292E-02;229;1;570536; -1.9420989E-01;  4.6716812E-03; -7.4976668E-02;  9.9833783E+02;
  3.9233184E-01;  5.7826138E-01; -2.1003390E-02;229;1;489223;  7.4512625E-01; -2.2643088E-01; -1.0515016E-01;  9.9700342E+02;
  6.8477017E-01;  3.1154382E-01; -2.1000342E-02;231;1;474089;  1.8116930E-01;  5.3211834E-02; -6.3580886E-02;  9.9839044E+02;
  6.8485278E-01;  3.1143689E-01; -2.1000519E-02;231;1;473181;  1.8506393E-01;  4.6315338E-02; -6.0197588E-02;  9.9837030E+02;
  1.3669497E-01;  4.7191373E-01; -2.1000084E-02;231;1;403473;  3.7535481E-02; -6.2855348E-02; -2.2754618E-03;  9.9827429E+02;
  6.2821245E-01;  4.7868255E-01; -2.1000013E-02;233;1;538027;  6.1811879E-02; -1.7288815E-02; -6.2045269E-04;  9.9809747E+02;
  3.9192605E-01;  5.7863367E-01; -2.1000197E-02;238;1;404727; -5.5986974E-02;  2.1789525E-02; -1.1152923E-02;  9.9760242E+02;
  4.1476157E-01;  5.2425742E-01; -2.1000016E-02;239;1;505325;  7.6698691E-02; -5.4944888E-02; -6.2223460E-04;  9.9827625E+02;
  3.0588627E-01; -2.1000022E-02;  1.8218942E-01;250;1;367926;  1.6627515E-02; -5.3491822E-04; -2.1265647E-01;  9.9940570E+02;
  2.0093562E-01;  4.7390938E-01; -2.1000009E-02;258;1;377431;  1.9037047E-02; -2.3146845E-02; -3.5915955E-04;  9.9834741E+02;
  6.7261916E-01;  2.9074618E-01; -2.1004034E-02;259;1;462958; -2.4550506E-01;  1.8150240E-01; -1.3248262E-01;  9.9858777E+02;
  2.5345850E-01;  3.3889368E-01; -2.1001061E-02;260;1;407296; -1.7427380E-01; -1.2285654E-01; -6.5190956E-02;  9.9855524E+02;
  2.5095871E-01;  3.3512801E-01; -2.1002812E-02;261;1;478376; -4.7508636E-01; -1.0730130E-01; -1.3747585E-01;  9.9865063E+02;
  2.4792045E-01;  6.0283142E-01; -2.1000054E-02;262;1;494575;  5.9805937E-02; -4.6210352E-02; -1.4383099E-03;  9.9844830E+02;
  1.5027504E-01;  8.0216235E-01; -2.1000423E-02;265;1;388095;  1.8153918E-01;  1.2798306E-01; -2.8533427E-02;  9.9845728E+02;
  7.8600973E-01;  2.2889508E-01; -2.1000000E-02;265;1;392021; -3.5619787E-03;  8.7491907E-02; -6.0238875E-04;  9.9843646E+02;
  1.5131830E-01;  8.0258697E-01; -2.1000605E-02;266;1;421555;  2.8041381E-01;  1.5233085E-01; -4.9328655E-02;  9.9846454E+02;
  1.5199095E-01;  8.0297703E-01; -2.1001427E-02;266;1;437381;  3.1385562E-01;  1.8394969E-01; -6.4101942E-02;  9.9847766E+02;
  2.8266326E-01; -2.1000024E-02;  1.2796758E-01;266;1;444182;  1.4792466E-02; -8.5242121E-03; -2.5300151E-02;  9.9927338E+02;
  3.0248263E-01; -2.1000674E-02;  1.4362966E-01;267;1;481304; -1.5886012E-01; -2.3673760E-02; -2.9375276E-01;  9.9937433E+02;
  2.9974484E-01; -2.1002367E-02;  1.3926357E-01;268;1;422637; -2.6495072E-01; -7.1819775E-02; -3.8042819E-01;  9.9931287E+02;
  2.0234068E-01;  4.6995154E-01; -2.1000015E-02;268;1;387821;  1.7980099E-02; -3.8641673E-02; -1.1158499E-03;  9.9842133E+02;
  2.0337039E-01;  4.6800601E-01; -2.1000005E-02;274;1;377082;  7.4534975E-03; -3.1505372E-02; -2.3694910E-04;  9.9845660E+02;
  2.5722310E-01;  6.0173631E-01; -2.1000018E-02;275;1;378452;  8.1524067E-02; -1.2855550E-02; -1.8903838E-03;  9.9848340E+02;
  6.3440770E-01;  2.4266284E-02; -2.1000022E-02;276;1;499421;  2.6758414E-02; -1.8203653E-02; -6.9199753E-04;  9.9845618E+02;
  7.8419441E-01;  2.3702721E-01; -2.1000002E-02;278;1;370571; -5.2138038E-02;  4.5355435E-02; -6.4067042E-04;  9.9854413E+02;
  1.0864900E-01;  3.4486735E-01; -2.1000007E-02;282;1;397544;  1.6197592E-02;  2.5119469E-02; -1.5327727E-03;  9.9847424E+02;
  8.4419733E-01;  8.4028065E-01; -2.1000018E-02;284;1;548722;  7.1558602E-02;  2.4839897E-02; -4.7829308E-04;  9.9858466E+02;
  4.8398000E-01;  4.2615971E-01; -2.1000022E-02;287;1;499963;  8.4180325E-02; -1.5216294E-02; -6.0288614E-04;  9.9854303E+02;
  3.3730015E-01;  3.3931115E-01; -2.1000015E-02;287;1;384236; -3.7626125E-02;  1.0196661E-02; -9.1212831E-04;  9.9859253E+02;
  1.1020806E-01;  3.4735793E-01; -2.1000002E-02;293;1;365978;  1.9475698E-02;  8.4591815E-03; -1.3531488E-04;  9.9852435E+02;
  2.8290257E-01; -2.1000007E-02;  9.0766065E-02;297;1;417664; -2.8108663E-03; -4.6905529E-04; -1.2845069E-01;  9.9920380E+02;
  5.7360660E-03;  4.4184431E-01; -2.1000702E-02;299;1;398179; -1.0659785E-02; -5.0003547E-02; -3.1407416E-02;  9.9881049E+02;
  8.0561376E-01;  2.4680431E-01; -2.1000002E-02;301;1;574043;  1.7986102E-01;  3.3843562E-02; -4.8779897E-04;  9.9860223E+02;
  8.1003845E-01;  3.4823874E-01; -2.1000642E-02;301;1;410587;  1.3786480E-01; -2.6605461E-02; -3.6586072E-02;  9.9881134E+02;
  1.1205912E-01;  3.4795552E-01; -2.1000000E-02;301;1;376645;  2.5632823E-02;  1.4066370E-02; -5.2505487E-04;  9.9856494E+02;
  8.1216550E-01;  3.4768507E-01; -2.1000529E-02;303;1;365287;  1.1083145E-01; -2.5572086E-02; -1.9844772E-02;  9.9871045E+02;
  8.1259584E-01;  3.4758818E-01; -2.1000678E-02;303;1;488369;  1.0774212E-01; -2.6339432E-02; -1.7917061E-02;  9.9868665E+02;
  8.1316817E-01;  3.4744704E-01; -2.1000244E-02;304;1;392493;  1.0693830E-01; -2.6741926E-02; -1.5122899E-02;  9.9871167E+02;
  8.1368142E-01;  3.4731770E-01; -2.1000030E-02;304;1;622006;  1.0718818E-01; -2.6907878E-02; -1.5065536E-02;  9.9873584E+02;
  8.1484616E-01;  3.4701800E-01; -2.1000151E-02;305;1;590317;  1.1200197E-01; -3.1191440E-02; -1.2450318E-02;  9.9863483E+02;
  2.9256848E-01;  1.0210025E+00;  3.9717522E-02;305;1;406180; -6.8826395E-01;  1.4187466E-01; -2.2867750E-01;  9.9872803E+02;
  1.6111685E-01;  1.5298113E-01; -2.1000015E-02;307;1;412582;  1.5793672E-03;  2.5864130E-02; -4.1004000E-04;  9.9861658E+02;
  2.4921027E-01;  1.0210000E+00;  1.0088051E-01;310;1;475727;  2.5965219E-02;  9.0282713E-04; -1.1987534E-01;  9.9931378E+02;
  2.8331736E-01; -2.1000210E-02;  6.2584884E-02;314;1;417304;  1.8358996E-02; -1.4892256E-02; -2.4247515E-01;  9.9917169E+02;
  2.8357077E-01; -2.1000685E-02;  5.9816498E-02;315;1;411898;  3.1325053E-02; -2.7815118E-02; -2.9273608E-01;  9.9917480E+02;
  2.8364754E-01; -2.1000231E-02;  5.9154689E-02;316;1;390494;  3.7136015E-02; -3.0086089E-02; -3.1168434E-01;  9.9915448E+02;
  1.6137016E-01;  1.5469816E-01; -2.1000002E-02;316;1;444666;  4.1888782E-04;  1.1030000E-02; -4.9591658E-04;  9.9866754E+02;
  5.0008798E-01;  4.2711517E-01; -2.1000011E-02;317;1;510554; -8.1316596E-03; -3.8917329E-05; -3.2353611E-04;  9.9863599E+02;
  1.6137445E-01;  1.5477785E-01; -2.1000003E-02;317;1;391095; -1.5866662E-04;  9.5695043E-03; -7.0829759E-04;  9.9867297E+02;
  3.8207701E-01;  1.0210007E+00;  1.7438485E-01;317;1;443740; -6.6780800E-04;  3.3302166E-02; -8.3592571E-02;  9.9969092E+02;
  3.8207620E-01;  1.0210005E+00;  1.7426275E-01;318;1;422163; -5.4713446E-03;  3.4919355E-02; -7.8273788E-02;  9.9970404E+02;
  3.8204798E-01;  1.0210009E+00;  1.7406556E-01;318;1;411670; -9.6326983E-03;  3.9796773E-02; -7.6121002E-02;  9.9964569E+02;
  3.8203549E-01;  1.0210009E+00;  1.7402309E-01;318;1;437872; -1.1677532E-02;  3.8496740E-02; -7.5293675E-02;  9.9963983E+02;
  3.8183728E-01;  1.0210005E+00;  1.7354371E-01;319;1;443709; -2.6061915E-02;  4.2692192E-02; -7.0322409E-02;  9.9945453E+02;
  3.4368590E-01;  3.3958283E-01; -2.1000002E-02;323;1;408042;  1.6446510E-02;  7.2557800E-03; -6.6855812E-04;  9.9870380E+02;
  1.6402970E-01;  4.6451738E-01; -2.1000013E-02;325;1;377242;  2.5298385E-04; -3.3773921E-02; -4.9971958E-04;  9.9868372E+02;
  3.4421593E-01;  3.3977666E-01; -2.1000005E-02;325;1;375939;  2.3712073E-02;  7.0549091E-03; -1.0336367E-03;  9.9871143E+02;
  5.6335008E-01;  8.3539099E-01; -2.1001097E-02;326;1;532215; -1.3198468E-01; -8.1800587E-02; -5.1731981E-02;  9.9878412E+02;
  5.6156504E-01;  3.4310564E-01; -2.1000003E-02;328;1;516868; -2.9582180E-02; -1.6856579E-02; -7.9791812E-04;  9.9871484E+02;
  3.4521130E-01;  3.4001252E-01; -2.1000035E-02;328;1;375583;  4.4527985E-02;  8.7964404E-03; -1.2753026E-03;  9.9872791E+02;
  1.6455196E-01;  4.5932177E-01; -2.1000005E-02;338;1;471619;  9.0811178E-03; -4.4097170E-02; -4.8372717E-04;  9.9873901E+02;
